"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",65,49867,52123,54840,60648,63029,63980,70186,61409,67739,64382,70997
"B",45,1271,1730,2165,4380,6629,16227,30440,42353,44043,45692,62011
"C",25,1781,2384,2787,4614,7497,17189,34066,50550,54337,48687,63741
"D",25,1920,2243,2547,5035,7042,19404,34113,58733,60940,63642,60080
"E",17,2713,1716,2831,3814,7583,14161,42275,55662,69672,52115,59746
"F",31,2734,2666,3401,4776,10528,27384,51835,73801,68993,63987,66031
"G",66,2825,2746,3333,4587,9077,20039,49233,61994,58633,62649,65775
"H",100,57359,58141,61922,61060,66868,63416,69138,68116,66884,68655,68042
