"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",24233,25269,22886,23235,34432,27873,28578,28296,30760,27260,20149,25729
"B",27258,7783,8630,10425,12686,15693,20216,20539,21266,20541,19984,25435
"C",32494,10019,11097,13485,18339,20407,23210,21603,19454,22428,22909,24737
"D",28027,11818,13880,18615,23415,24419,26382,27983,30025,26625,29531,28311
"E",41009,12965,15915,17066,27572,28330,25514,24419,29606,29413,32641,23202
"F",31280,12124,12929,18262,25452,29149,26002,28312,26817,27506,29983,26740
"G",34156,12534,13856,18145,23037,29542,24950,25470,26596,30367,34337,28295
"H",30470,31395,29233,32801,32612,28212,32667,21600,26003,24433,29384,24483
