"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",29719,31708,32163,36250,32083,32756,31664,37623,28721,31894,25775,28373
"B",30111,1470,1482,1472,1708,1794,1634,1625,1560,1251,1430,26343
"C",38543,1463,1658,1738,2196,1735,1951,1852,1373,1883,1685,28010
"D",31878,4805,4609,4250,4311,4618,3793,5935,3617,4947,3717,35277
"E",39037,22496,22946,24719,23955,22682,22971,19178,16495,23940,20693,33153
"F",37143,38341,38117,39321,42992,40270,35475,43384,32625,38695,32324,33659
"G",42612,38636,36111,39628,36471,38123,35401,40048,36211,44394,33549,33921
"H",31663,39465,35423,35335,35164,35747,34318,33911,29157,39759,26976,27371
