"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",28234,30413,38513,30999,35273,29829,32760,32404,30838,32218,29299,28440
"B",29334,1098,1359,1041,1167,1167,1084,979,1050,749,780,27404
"C",31302,1764,2072,2210,1923,1887,2093,1717,2029,1608,1812,26497
"D",34678,4196,5973,6313,5780,4561,6204,5212,4769,3749,4712,31902
"E",35028,24258,24985,23791,25783,26148,26787,24501,20326,21181,23345,25578
"F",34677,29775,32175,31696,31634,35099,39386,40058,34685,33201,28916,32634
"G",32261,29454,31661,33050,31598,35791,38492,36744,35071,28537,34457,26725
"H",29572,30049,29928,34015,35840,32945,25355,35378,30279,31099,28643,21926
