"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",29822,7946,32499,34172,32336,36881,33903,34097,33598,33960,27689,31576
"B",42138,191,119,109,138,114,198,95,115,138,186,31154
"C",35066,1675,850,1256,1181,1641,1602,1137,1563,288,315,35117
"D",36359,30057,31236,30729,34111,37033,29472,34404,32025,26626,28943,35542
"E",38634,33045,35157,36333,38904,37440,38216,38969,38656,34408,32505,33553
"F",38940,34571,36742,36139,40410,35773,39225,38281,40991,36777,32045,35858
"G",37693,36362,42176,41771,41379,42210,41345,44646,42772,41140,40053,33322
"H",22759,49271,43436,40006,43464,40115,38690,36876,37917,39540,35049,33113
