"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",67730,65716,66480,69694,70569,67844,122146,118144,112233,108192,105370,99439
"B",78643,462,359,395,409,430,521,616,621,612,867,105861
"C",79326,34649,39161,37846,37207,39222,61319,67378,62147,58909,59220,115178
"D",85604,79189,67476,68579,77080,74506,82818,77577,77674,76482,88441,103468
"E",97329,91825,93707,90138,84214,77675,101143,85194,95739,94501,106283,118674
"F",89064,98030,87304,83472,82497,83681,112853,94520,94582,103146,119253,106561
"G",91303,93412,100193,97532,94343,88616,115697,108587,108685,98743,116257,104760
"H",72737,86842,90396,89784,85134,84113,110865,109351,119611,100940,113891,91701
