"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",28,13753,16253,20171,17382,28356,31067,34403,26316,25819,17914,22751
"B",21,67,78,86,180,323,934,3239,6866,12141,13861,23552
"C",8,46,85,88,166,487,1662,5267,9906,18126,18832,27898
"D",2,95,89,134,341,1532,3552,8283,17577,27682,24380,36782
"E",4,121,317,337,746,2373,8352,14814,23840,42155,37076,25564
"F",12,123,126,173,496,1636,5216,11089,26302,36674,30047,19671
"G",24,174,116,168,302,1342,4480,10103,16821,28753,30052,32783
"H",27,26639,38132,28921,34528,31885,42001,42069,30112,23056,36617,29918
