"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",24,17341,20582,26376,24572,24700,31662,29541,32747,32986,27570,22793
"B",17,81,148,160,293,825,2912,6270,14460,23227,25418,37367
"C",8,133,176,181,753,3044,7998,17612,34188,44379,40997,31104
"D",7,120,75,208,603,2673,7267,17940,36197,46729,46931,32422
"E",13,52,65,114,198,1501,6560,13236,26404,36084,39846,33098
"F",16,91,75,156,505,1147,4081,10714,22456,27433,31392,26379
"G",27,168,179,150,263,994,4034,11805,20327,33400,29921,31971
"H",49,34175,32759,40778,36509,42567,53365,49505,25544,22863,31317,23705
