"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",20,18207,18197,17113,18591,18633,15486,18120,13722,18244,19882,15352
"B",13,38,46,117,89,1438,1361,7509,21850,8006,7254,16541
"C",13,14,11,18,32,495,1506,4904,7720,8759,9214,35265
"D",1,18,52,31,472,1800,9946,14460,20391,17677,26102,15511
"E",5,115,114,402,1301,6567,25046,27085,28773,28385,35066,23516
"F",7,67,232,614,1692,9054,18018,16143,18862,19176,26314,12654
"G",24,179,528,659,4041,5532,12775,14079,14860,17840,14701,10261
"H",41,20206,21056,16058,14037,20379,24802,18623,13460,20452,23647,20246
