"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",159,64345,74322,76695,79478,76892,84727,75155,85266,82754,81903,67819
"B",223,71654,71343,78385,78362,79274,79687,74245,75802,77151,74704,74902
"C",216,78615,73602,89299,85704,87383,89932,80639,88800,84404,83229,79755
"D",259,71874,75862,82977,85094,88797,86855,75294,79888,89111,85345,75063
"E",268,81233,78345,89606,103380,97860,91943,86796,85658,93067,91711,84458
"F",219,92702,91698,100012,107785,104200,108926,97470,94151,94613,85313,80559
"G",271,84584,83177,91376,84509,90084,86440,37746,82660,80460,61227,55813
"H",165,74698,68045,78407,76604,75811,86221,86151,85259,83186,84455,90413
