"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",267877,300071,264965,280537,238536,222312,202901,191294,198100,181716,191205,210112
"B",280404,9292,4910,7967,8075,4978,7536,6566,8512,35831,19681,213042
"C",288662,23911,23896,18162,28812,16063,23380,18027,17682,92638,26515,207151
"D",312419,134806,111491,137178,155729,127794,162077,165143,137756,304849,163186,218096
"E",332985,314753,302428,304093,283718,286328,303713,289586,314639,511373,258880,192930
"F",340052,305633,293876,306304,312949,302082,316413,299554,280500,450931,270389,200282
"G",286480,334586,291354,333135,303725,286043,327520,265322,288430,365159,249233,205129
"H",268198,305939,296554,315674,287155,280275,280343,280214,277628,354072,294299,156847
