"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",9769,10335,11128,10161,12256,10369,9513,12107,8580,11845,10119,6028
"B",10244,59,33,25,32,33,30,28,30,20,40,10607
"C",9208,27,10,12,11,11,13,14,18,16,36,7856
"D",12824,87,51,107,148,163,190,941,2137,3762,3651,8361
"E",9967,161,131,160,261,474,1268,2295,4269,5645,7092,9263
"F",11658,177,197,149,349,370,680,1992,5347,10752,8175,8568
"G",10712,194,247,297,350,572,2166,4705,7459,8871,12311,7210
"H",8144,9778,10262,11456,8753,9437,9346,12461,8753,9438,6344,8293
