"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",32648,35075,33199,43938,34838,30668,39417,30958,40451,30619,35261,27141
"B",39039,15687,18092,17171,18790,22589,22635,23884,24656,23555,23070,29838
"C",37336,25155,23245,23707,21017,28942,29101,26952,35097,27959,27272,27751
"D",38381,26142,29245,29009,25474,37478,30328,33984,37911,36657,28905,33287
"E",41152,24980,26849,26059,25914,31686,30177,28506,34040,31248,28609,34284
"F",37170,25462,23817,26213,26665,31022,32591,30452,34343,31003,32542,32630
"G",47479,28871,28601,29244,26972,29716,31219,29380,33532,33107,28018,33753
"H",41562,40736,41303,41680,37511,36462,34492,35018,35767,30412,30766,30440
