"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",6282,6275,6401,6754,7706,7747,6910,6511,5838,6641,6191,5571
"B",7502,648,1020,1145,1393,1782,2051,1446,1267,1290,1267,7122
"C",8287,961,1541,1738,2225,1816,2459,2123,2215,2479,2001,6403
"D",8168,1389,1764,2288,2169,2582,2624,2995,2006,2218,2125,6790
"E",8267,3467,4652,5498,7043,7341,7848,7879,6013,5702,6497,7126
"F",8011,4311,5571,7258,7788,9635,8737,9517,8656,8306,7480,6709
"G",7595,5114,6154,9284,10352,9754,11060,9998,10356,8721,7705,5594
"H",5259,6737,7057,7358,7337,7133,6771,7403,7315,6583,6102,5386
