"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",30163,46857,32831,43181,32278,42041,40328,32087,31929,39967,25408,29435
"B",34530,16748,16956,19929,21393,23356,24450,27682,25371,28174,27477,31072
"C",33519,19178,18078,18598,23609,23414,25693,28286,27867,30328,27557,30804
"D",33762,20062,21251,23737,24894,25153,26937,29912,31043,30007,28799,32485
"E",38489,20682,24481,14309,30463,29974,32829,32803,28716,35013,29470,31947
"F",36945,23123,26260,26303,28537,35430,35723,33349,32374,30915,31455,33241
"G",38267,26153,23860,27199,30789,35219,38215,32092,37752,31567,31296,34795
"H",36391,37109,40904,21459,46760,40821,41512,39687,42179,34970,29658,27921
