"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",7061,11936,14212,9994,9368,11508,12906,13204,11255,11246,11737,9793
"B",8684,158,133,107,145,310,679,2084,2711,8915,6152,11579
"C",9468,133,81,165,360,367,520,3233,4170,8279,7045,10673
"D",10583,117,153,156,475,332,1081,2296,6142,8074,8875,9291
"E",9048,97,198,105,321,748,1074,3660,5978,9227,7648,10256
"F",10729,126,193,201,208,505,2356,3515,5638,9189,10871,10303
"G",9178,137,185,390,381,1450,2080,4719,6953,10814,12264,10981
"H",6704,8637,11537,9001,12495,12243,10435,11733,12862,10334,11369,8802
