"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",212663,235851,245397,233325,229611,265266,207352,199404,204525,204131,180278,183600
"B",283531,1226,867,800,791,662,747,726,688,693,850,155173
"C",289310,1499,1043,1029,967,988,964,988,986,920,1078,175932
"D",294460,242061,247105,246896,258976,219139,228454,220769,224621,208020,231017,202273
"E",297310,289729,301493,303723,302246,295166,308853,297936,300879,267745,247059,227994
"F",291384,306702,304839,317144,317732,322368,325708,335673,323452,265291,259564,262167
"G",285584,313185,315640,335856,327799,325503,332692,329719,336170,268427,255702,272787
"H",252393,303357,307344,315473,304220,282137,293453,288266,281275,255293,233519,236131
