"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",99479,120294,129393,137096,126583,128245,126569,126050,233065,234873,228182,202601
"B",120547,779,649,635,631,687,14100,821,28158,1879,1321,220559
"C",143330,93655,96631,103906,92350,82929,105643,85996,128385,200218,146102,199576
"D",127171,122032,113134,131942,112361,122209,141433,117208,179468,203569,183278,213381
"E",146201,129137,138864,136491,137367,144014,142501,130307,206943,249370,213638,169968
"F",143217,146413,139647,153582,132251,159544,158444,147322,217959,235988,216044,202428
"G",133715,136653,131018,136785,131073,138407,145275,139780,225798,270303,204933,189220
"H",120019,132081,139480,136757,134962,138321,136117,123398,197156,284433,203085,188726
