"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",94,52519,58891,63245,54762,56102,58276,65518,53828,64267,53983,40729
"B",85,15767,19968,23054,26717,36068,33804,35775,35722,42911,32031,61612
"C",89,15725,20074,29897,21857,28172,31677,36663,34301,38346,34873,62693
"D",89,18434,20578,24381,30692,30489,40600,35061,37484,34571,39836,55797
"E",91,19767,25746,33300,33691,34865,36641,39335,40774,42875,42523,62923
"F",107,22097,27553,31039,37714,45268,48214,46449,47614,46005,46768,63032
"G",180,68116,81585,77243,87621,79058,80116,70296,73322,81892,73762,60776
"H",124,71398,78364,83072,79057,76269,80689,72273,90059,71658,83684,46995
