"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",23796,29091,35385,36000,31276,28982,30780,31767,29113,29466,31727,24475
"B",28195,197,163,183,147,182,168,173,185,167,207,23322
"C",32886,7143,13151,9012,11276,15226,17351,14278,19027,17818,17138,28389
"D",33696,9494,21165,17338,21852,18646,35422,28796,26905,29585,22730,28115
"E",33302,10848,17638,17878,21103,26345,25999,36413,31718,25324,28758,25252
"F",33827,11398,18672,18658,22287,30050,26397,37496,34225,34099,25415,29370
"G",40583,16536,20228,20704,27142,30559,32017,33484,34796,38930,27726,23160
"H",31201,13960,53747,26983,55900,30169,40642,40097,36399,31624,28339,23442
