"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",25340,25784,26466,25462,22721,24951,26910,24942,24292,23592,21100,18238
"B",23688,138,113,126,108,116,129,155,105,120,133,20008
"C",26251,6442,7072,7020,7095,6538,6403,6913,7121,5431,5625,20379
"D",31107,14954,16310,15767,18704,19715,18800,15469,14702,14467,12061,20666
"E",32021,24099,27055,27791,24247,29037,24707,29648,26927,21023,23945,22072
"F",37184,28317,31595,35108,30709,36682,32442,32705,32127,28263,21277,23522
"G",34265,32696,34065,33738,37836,35569,35892,36074,33572,31599,29665,25650
"H",24643,38783,37353,39067,38375,43795,36680,34330,27060,28442,24070,22997
