"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",8588,8883,8405,9706,8009,8372,9268,9408,7878,8439,8315,7373
"B",8614,3585,4529,5038,6011,6230,6185,6635,6639,6157,5249,7345
"C",9603,3821,4602,5709,6526,6794,8377,7559,7230,8473,8160,8986
"D",8566,4898,6170,7020,7611,8236,8807,8907,9114,8321,7081,8161
"E",9437,4452,5103,5502,8709,7985,9191,9241,9196,8018,7525,9482
"F",10979,4949,5673,7688,7818,9452,9840,9798,9858,9005,8216,8588
"G",9349,6481,7336,8326,12244,11294,10486,12446,11013,10329,9725,8725
"H",8193,8304,7502,9364,9460,8120,8072,9511,9025,8130,9066,7031
