"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",68,47914,51063,51574,58711,52370,62356,54709,61175,59654,65134,47073
"B",48,502,769,962,2453,4273,13683,24276,44970,41872,46685,45606
"C",17,873,722,1386,2110,7244,13608,34354,40384,52727,49112,56650
"D",19,554,1012,930,2760,4880,17965,28347,48574,44708,46990,51136
"E",14,977,973,1565,2638,7055,16952,43068,49230,54301,53650,57757
"F",22,1031,1379,1481,2967,6382,20249,35588,57802,53380,49773,58908
"G",61,1997,1855,2607,4264,8327,19241,42514,54338,56393,49342,57358
"H",51,44826,54519,50048,61740,55580,57857,56710,76811,68930,68634,53376
