"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",58,54383,43121,54427,63056,65287,63312,75665,59656,70356,59627,56281
"B",45,705,923,1186,2610,6917,15751,33729,40955,49162,47536,48841
"C",22,709,938,1330,2658,6366,17122,34360,46942,48998,62876,51234
"D",19,730,1362,1308,2835,6028,15523,31361,39399,42788,51383,52164
"E",12,1149,1211,1637,2860,8000,17927,39156,47876,54016,53512,57933
"F",13,1148,1429,1751,3460,8104,22026,41507,47488,55912,56383,53890
"G",59,1711,1351,940,3418,5640,16900,35576,46616,39188,50065,48590
"H",65,42807,47297,51123,55635,58341,59505,52351,67540,78633,73091,49030
