"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",95,78099,71643,76420,88224,83565,86310,39982,89750,77451,73133,54873
"B",75,144,219,310,323,345,350,348,380,355,445,68794
"C",58,10307,19599,19205,31204,31101,43995,73980,43615,41320,55932,107960
"D",51,11816,22638,23300,31078,32944,53634,58417,57321,47254,54406,80319
"E",67,7546,14228,12613,22389,26056,41357,39671,47027,51172,53307,55510
"F",101,8268,12245,15870,23825,32004,50841,44965,52890,49527,53759,92749
"G",179,85600,79685,111247,85966,99588,96886,67770,85803,84005,75356,64103
"H",151,64826,67330,71236,74808,73633,82820,75634,86842,83883,88440,66006
