"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",22811,26764,28933,29447,29478,29589,28629,26609,27054,28242,31966,27108
"B",25441,13070,18546,15398,18434,18394,17630,18889,17365,17635,19499,25880
"C",29946,15569,19076,20178,20389,20856,22694,20117,19612,17417,19511,26757
"D",30538,24583,25575,30609,32273,35146,31018,33735,32798,28014,27277,29867
"E",34036,31925,37019,31979,35776,35934,36252,36306,31734,35054,34677,29025
"F",37198,26888,26913,35329,34315,42646,31620,36734,39637,34616,31005,32351
"G",33722,30375,30420,31551,33002,36878,36754,30838,34264,33728,34347,30391
"H",36713,35532,35697,39223,31317,36985,30141,38796,29043,32383,30144,26129
