"","1","2","3","4","5","6","7","8","9","10","11","12"
"A",6,5173,1559,9562,6759,6057,5849,8542,6567,7142,10258,5493
"B",2,21,14,83,76,104,848,2710,6974,12261,8164,14146
"C",5,8,13,16,120,331,1454,5365,13693,10112,12830,9214
"D",3,15,18,34,244,298,3392,10786,17400,17435,17415,11682
"E",7,48,94,351,2477,4523,17505,16546,32761,20172,28547,9370
"F",0,165,112,324,2203,7438,15191,16068,17569,18177,18375,8347
"G",14,114,101,548,2042,5605,12022,9450,10240,9473,7116,9494
"H",11,7808,4706,10307,7293,13007,7739,7605,7295,9510,5499,11517
