"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",79300,78760,82120,79760,81900,84340,76420,76180,83200,79980,80840,78000,76820,75800,72040,72980,70400,78580,72660,72300,75840,74820,72180,71460
"B",73040,45060,7140,5660,6000,7040,7300,14080,12500,33460,43360,44140,48180,6960,5480,5760,6860,7780,14660,23740,30720,12900,42520,75960
"C",75380,54800,9660,8900,9620,11580,13100,21560,34600,48440,52600,53900,56740,10500,8700,10560,11360,11340,19300,31060,41440,46900,44500,69000
"D",78920,67360,22240,22360,25060,26180,26440,37240,51900,65920,74540,54100,72040,24780,22980,27000,26320,26700,37420,47020,55260,58640,61420,66360
"E",76220,79880,28980,29700,30200,30400,32980,48080,64120,75920,82320,81380,74040,29800,28820,32600,29680,33120,47240,59920,66900,66380,75940,70760
"F",79140,78520,33760,32260,36480,37640,35980,46740,66420,79340,78760,79100,40340,34580,36920,38640,37720,42060,54860,68580,73980,79980,78400,73020
"G",74840,72820,31960,31820,29700,29240,33140,42700,61380,72560,80880,80320,78420,33340,34120,32640,34320,35760,51340,64120,70940,68720,72340,51240
"H",78880,74720,62460,72140,72700,16740,15500,66840,70120,71220,82580,75820,78960,67240,75480,76380,71500,73360,78460,86540,81280,76740,73940,78380
"I",80360,67540,27700,29860,28720,28840,34740,47620,60840,75360,81020,75000,71500,29760,30800,37520,37380,38240,50940,66540,71940,71260,67980,69260
"J",77640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66660
"K",76540,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73520
"L",75040,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76400
"M",74440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11300
"N",71060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13680
"O",76840,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,77320
"P",69980,81960,77880,92240,92180,97360,84540,81740,81820,87620,90800,81940,82740,88960,87500,80100,38760,81000,92000,87680,81280,83620,82780,78460
