"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",154,90,59,39,27,28,14,8,6,6,7575,9995,109,75,63,41,26,12,5,4,8,6
"C",266,208,232,218,103,36,24,10,5,19,15870,11916,1262,495,453,144,104,60,20,17,9,6
"D",1361,3305,2808,2664,1530,546,253,198,114,64,13441,12308,9574,5536,4224,2698,1813,628,120,136,77,49
"E",6131,8046,7731,8067,9287,5632,1945,1189,1513,242,15569,14437,20010,14244,13106,10384,9961,4333,2271,883,222,69
"F",5667,8916,10476,10509,13065,7568,5194,2529,1354,364,15057,17122,17308,14849,13914,12162,9898,6652,3900,1303,412,175
"G",6565,89,8894,10269,13018,8649,4898,3174,919,271,15117,14980,19002,16410,11743,7980,7994,6044,3878,1802,394,136
"H",6483,7669,9963,10994,13461,9668,5336,1864,841,169,15428,16892,18908,14335,14140,9715,10792,8717,4278,1967,274,81
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16344,16963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20087,17637,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22481,21405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24071,17874,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20862,22806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23132,19334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",13611,NA,NA,NA,NA,NA,NA,NA,NA,NA,23624,20167,23693,NA,NA,NA,NA,NA,NA,NA,NA,NA
