"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7593,7666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7411,7549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7773,7759,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7740,7870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7843,7908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7780,7756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",7837,NA,NA,NA,NA,NA,NA,NA,NA,NA,8243,8279,8031,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",7835,8236,8215,8222,8245,7809,7871,7696,7711,7452,7695,7768,7881,8145,8246,8119,8146,7831,7652,7471,7554,7298
"J",7739,7994,8121,7971,7898,7415,7342,7556,7404,6946,8158,8065,8127,8169,8180,7995,7744,7645,7440,7380,7514,6993
"K",7300,7556,7749,7516,7329,6680,6471,6558,6597,6220,7733,7609,7218,7425,7605,7331,6930,6504,6413,6426,5979,5808
"L",6627,7034,6800,6489,6005,5504,4966,4932,4601,4160,8021,8062,6655,6763,6887,6067,5962,5536,4663,4567,4053,4396
"M",5552,5726,6122,6075,5322,5457,3982,4063,3230,3457,7546,7846,3681,3855,4606,5252,4505,4237,3261,2963,2967,2497
"N",1358,1019,1230,2,1050,893,702,621,605,456,7893,7990,1201,966,1191,1090,1051,814,683,474,556,469
"O",7753,7836,7918,7827,7483,7486,7143,7180,7119,6934,7426,7487,7403,7835,7849,7846,7567,7287,7272,7056,7116,7092
