"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",12817,12299,13418,11921,12082,12492,10635,9769,8880,8466,9857,9898,9871,8584,8377,8074,7609,7376,7052,6972,6815,6521
"C",10910,11255,11557,12023,11766,11182,9615,10324,7854,7219,9151,8472,7707,9834,7416,7615,7597,7162,6894,6541,6231,7121
"D",10882,11026,10439,11190,9682,9220,8385,7704,7299,6483,9264,8462,8249,8179,6864,7721,5394,7083,5507,6705,6274,4941
"E",10901,10778,10114,9095,7952,8160,6472,5953,5164,5290,10073,7519,7570,6568,7091,5120,5143,5374,4549,4050,4809,4750
"F",9859,7037,6663,6189,4607,3905,3757,3290,3078,3483,9025,6449,4449,3947,2752,2354,1888,1469,1475,1302,1357,2087
"G",6964,4473,3356,3789,2694,2120,2353,2203,2371,2603,8617,6970,4614,3188,2313,1778,1486,1570,1404,1165,1502,1642
"H",11754,11285,10723,11708,9434,10076,8452,8406,9733,7820,10436,7638,7858,6128,7402,6089,5849,4999,5971,5850,6983,6842
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9164,6925,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9653,6814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8928,7455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10210,8097,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8222,8859,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9330,9998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",11536,NA,NA,NA,NA,NA,NA,NA,NA,NA,9939,8436,8648,NA,NA,NA,NA,NA,NA,NA,NA,NA
