"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",2,3,1,0,3,1,5,0,3,0,22261,23352,14,0,8,0,1,0,2,1,1,0
"C",470,655,504,414,224,118,89,105,110,61,121,21865,3577,1925,1498,631,276,129,78,60,71,27
"D",552,751,925,523,265,110,79,75,81,94,23750,21231,7641,4346,2423,775,249,138,179,107,73,88
"E",696,1294,1410,1246,749,193,335,251,235,346,22653,27138,16325,9610,4336,1801,733,253,171,229,122,119
"F",1133,1520,2217,2967,1928,739,782,740,1206,1598,27822,27375,15617,10116,6506,3164,1345,715,571,461,455,353
"G",1786,3257,2965,5050,8913,3370,3657,2680,4162,5247,26243,24764,26102,23954,8676,8364,5499,4876,1983,1653,1492,1822
"H",23895,26999,27105,28112,28406,27403,25197,22830,26746,24254,28694,24822,26806,27336,30134,29724,28027,28029,26745,22635,22159,21574
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30081,23716,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28810,29325,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29290,26594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25590,28019,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24917,28280,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25836,23674,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",27756,NA,NA,NA,NA,NA,NA,NA,NA,NA,28011,28997,28408,NA,NA,NA,NA,NA,NA,NA,NA,NA
