"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",63,65,75,34,56,49,37,44,45,51,5936,9847,128,62,98,48,35,61,53,33,33,15
"C",128,186,105,60,89,62,58,58,86,64,10265,12853,610,419,147,75,43,34,40,50,29,23
"D",940,1427,1784,918,581,544,474,503,566,491,11814,13182,5241,4650,1590,1074,547,446,71,564,397,266
"E",4168,6681,5828,6300,7125,6431,9297,5723,2715,2240,13738,15287,13457,15145,10330,7727,8029,4633,5826,2352,940,431
"F",5240,7649,8211,7490,9599,9662,8253,7258,4089,2134,16082,14933,20733,13653,12446,11487,9523,8946,5998,5423,4518,1210
"G",5008,6590,8437,8768,11620,12419,9069,9883,6861,4064,16331,16457,21384,18997,13342,12786,9759,7942,8332,6092,3380,1622
"H",3895,8817,10035,8784,12008,14232,10544,9134,7017,2365,17299,20171,17996,16523,11881,10972,9621,10423,6603,3756,2266,1058
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15803,15421,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18715,17182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23402,19388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20259,19781,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21361,20485,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18260,20555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",11077,NA,NA,NA,NA,NA,NA,NA,NA,NA,21085,20974,19099,NA,NA,NA,NA,NA,NA,NA,NA,NA
