"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",14031,22131,15893,14522,1262,2,4,6,8,11,30293,25516,16760,22078,7365,4862,256,2,2,2,1,5
"C",16877,22035,28572,25007,9486,431,37,26,17,20,28871,23503,32036,33392,32606,26690,7684,314,26,3,4,9
"D",23808,32186,31828,34646,27232,4530,929,498,529,384,27655,25682,30842,24035,29122,30126,25705,3537,920,469,242,126
"E",27371,31253,28300,27361,24897,12121,3596,2219,1572,1344,26514,27570,28619,25213,23039,26480,26187,10771,2516,997,442,535
"F",26927,29381,30794,29890,27635,22036,4479,2301,2604,2401,31347,25925,25898,24231,23680,22640,19898,14790,4260,1313,1016,948
"G",28987,29633,32471,27386,28307,20574,6673,3140,2726,2571,31730,25617,28630,24802,22427,25267,24288,17148,5382,2415,886,1092
"H",28559,31899,30432,30641,29884,23162,7407,4043,3158,3075,30193,28411,29958,28918,29012,29708,24476,22311,6526,2193,1170,1376
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,31857,27740,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34408,30152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32877,30881,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30535,29416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30259,29103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27715,28056,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",28740,NA,NA,NA,NA,NA,NA,NA,NA,NA,32377,31212,31442,NA,NA,NA,NA,NA,NA,NA,NA,NA
