"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",10916,10632,12879,12396,13473,13471,13360,10996,11440,9161,11497,9664,10882,10209,11177,10731,10090,7410,2318,9116,8267,9381
"C",6741,8250,9763,11364,10152,9770,9737,9165,7989,7930,10606,7441,9131,9609,9078,10934,9023,10461,9338,6772,7900,6972
"D",8314,9570,10091,10547,9420,8330,8169,7037,6076,5774,9368,8893,7614,8750,8076,8665,8781,8294,6594,6317,5658,5359
"E",6759,6366,7853,8917,5360,5212,3557,2971,2905,2130,10657,9489,5802,5620,6227,5314,5214,4240,3297,3115,2865,3179
"F",6734,3570,5016,5673,2665,1922,1706,1572,1370,920,9340,9454,4005,3998,2970,2834,1825,1485,1271,952,1008,1087
"G",7506,4342,3463,4850,2215,1202,1248,1254,999,623,9830,9815,4853,4165,3598,3159,2141,1574,1693,1213,935,1248
"H",8838,11718,10373,12079,11469,9889,11027,9778,11032,8892,9531,8784,9276,10070,9592,10465,9056,8610,8433,7243,7377,7163
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10472,10227,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9557,9412,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9073,9382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10218,8528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8802,8666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8758,8662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",9078,NA,NA,NA,NA,NA,NA,NA,NA,NA,8995,7744,7411,NA,NA,NA,NA,NA,NA,NA,NA,NA
