"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12595,13572,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13070,13567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12040,12090,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11882,13815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13508,11018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13558,12844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",10401,NA,NA,NA,NA,NA,NA,NA,NA,NA,13929,12736,12825,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",12588,9533,11412,8086,6131,6198,5130,3377,2607,2864,13643,11041,9953,8631,7780,6811,4153,3878,3660,3641,2441,1864
"J",10937,9176,9707,9512,4990,4190,4519,3968,4344,3421,11402,11117,11670,8719,8234,7097,4673,3412,4020,3590,3176,2293
"K",12681,13510,9744,9107,5563,4883,4997,4763,3891,4164,11108,11260,14132,11794,9887,6665,5292,5129,3616,4182,3723,2765
"L",9569,8675,9098,6951,5284,4595,4100,4595,2179,3076,10830,10348,12019,10728,9323,5179,3807,2725,3467,2169,2154,2007
"M",1896,1339,1205,875,499,233,360,458,273,312,9491,11319,2541,1827,1550,739,448,544,538,559,301,162
"N",8,10,6,7,8,15,5,7,4,9,11147,9686,13,9,12,12,7,5,7,9,9,3
"O",11664,10835,10109,8446,6471,5482,4212,4067,3556,2641,10668,10903,10127,10143,9115,8032,6182,3507,4366,3169,2601,1412
