"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",3454,2656,2930,2618,2886,1799,1212,592,498,388,16117,11114,2575,2900,4060,3572,2590,1647,1485,687,560,334
"C",13604,14083,13862,14648,12844,10849,7937,7483,6531,6375,14683,17324,17922,14502,14338,14795,13627,10128,8967,6829,5772,4309
"D",18559,17270,18213,18381,17814,15883,12734,11729,10902,11594,17499,17960,16789,17195,17836,15719,16600,17703,13606,9199,8251,7284
"E",18708,18582,16839,15233,17363,16680,15343,10803,10532,10500,17302,18352,20549,17848,16503,16679,19021,17996,14011,11837,10780,8423
"F",16914,15966,17541,17395,14454,14672,12455,11242,10591,10941,19319,15987,15550,19402,19116,16606,18116,17826,15432,12999,9903,9037
"G",17528,16807,16650,16742,15147,15647,15636,13303,11274,13478,19309,20157,20366,17083,17951,19507,17307,16672,15459,11956,9984,9301
"H",18366,16660,15908,16500,16040,19130,16738,13310,12469,12960,16907,16307,16596,16280,17418,18155,17796,15615,14221,14675,13265,10213
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20323,20132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18994,18278,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18856,15792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19334,20627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17816,16648,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19957,19491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",16787,NA,NA,NA,NA,NA,NA,NA,NA,NA,19779,19684,18606,NA,NA,NA,NA,NA,NA,NA,NA,NA
