"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5936,9847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"C",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10265,12853,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"D",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11814,13182,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"E",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13738,15287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"F",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16082,14933,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"G",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16331,16457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"H",3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,17299,20171,17996,NA,NA,NA,NA,NA,NA,NA,NA,NA
"I",23,23,30,46,83,116,99,67,65,50,15803,15421,160,127,88,65,51,88,64,41,33,15
"J",55,63,107,93,151,195,150,116,97,109,18715,17182,270,170,138,82,85,79,55,48,45,15
"K",151,155,231,264,332,471,394,333,185,127,23402,19388,790,706,411,256,344,237,201,122,61,27
"L",2581,2683,5286,4952,4836,2893,3299,2825,1993,832,20259,19781,11002,10845,8880,8150,4508,2677,2342,986,353,121
"M",8052,11439,13603,17893,14882,12481,14447,9458,7691,3981,21361,20485,19819,20342,19453,15519,14955,14342,10581,6419,3048,1730
"N",10544,13207,16814,19579,15947,11656,17008,12938,6220,5115,18260,20555,14548,17900,18539,18842,14018,13287,14762,8825,5868,3376
"O",11077,16463,21511,19875,19655,15065,18108,14153,10408,8794,21085,20974,19099,16522,17954,18509,13644,18107,12870,8383,5711,3665
