"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",13160,12823,10436,8629,8002,6119,5974,5643,5835,5188,12595,13572,9489,10512,7777,5850,5165,5332,1860,3675,2270,3474
"C",13234,12869,8910,8031,6087,5764,5385,4804,5479,3921,13070,13567,12387,7423,8317,5207,5360,4826,3506,4661,2938,2302
"D",10344,8932,7968,5941,5605,4093,2950,3376,2225,2385,12040,12090,9314,7543,6309,3817,2795,3224,2657,2091,1470,2299
"E",9324,10412,7989,5771,3335,2696,2797,1888,1377,1584,11882,13815,9662,9093,5939,3971,2390,2419,1942,1579,1667,1451
"F",10215,7848,6394,4265,2664,1638,1567,1655,1523,912,13508,11018,9141,7523,6211,3165,1692,1157,1132,724,616,961
"G",8531,7411,5988,2688,1508,1285,1147,1036,792,921,13558,12844,8330,5864,3904,1803,1178,1060,923,612,468,436
"H",10401,11406,10461,9627,5484,6321,2937,4364,3498,1748,13929,12736,12825,9177,7790,5792,4766,3836,3671,2972,2249,2944
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13643,11041,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11402,11117,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11108,11260,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10830,10348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9491,11319,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11147,9686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",11664,NA,NA,NA,NA,NA,NA,NA,NA,NA,10668,10903,10127,NA,NA,NA,NA,NA,NA,NA,NA,NA
