"","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23"
"B",975,7971,2562,1391,966,415,185,189,164,228,22122,18412,2232,1306,1716,1006,1012,590,284,211,127,72
"C",9927,14345,17231,16744,12108,10709,11049,9589,8028,8579,20555,22179,27784,22345,22846,17533,12072,8119,8224,5645,5101,3223
"D",15137,17789,18800,24321,16825,15516,13060,11924,11183,11913,21062,20220,21754,19302,18573,17406,18459,16467,11408,10525,10769,9312
"E",17807,19959,22346,20745,20225,20012,16751,13675,12952,12982,19317,23106,22984,20530,18696,19909,20713,19245,15504,17414,16145,11592
"F",17950,20668,22151,20240,21189,18129,18327,14460,13157,18029,22272,27512,25568,23558,21080,24022,24525,23478,19950,18736,15328,14744
"G",22932,26288,21328,21398,23547,23109,19580,17775,19487,18389,27026,0,25770,23297,20154,20489,21765,25421,18986,16752,15990,15304
"H",26848,22800,24870,23634,26000,25511,25442,20812,23349,23538,26087,23434,28609,24360,25112,23870,23746,23418,25387,21907,23410,22078
"I",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28004,25953,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"J",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27942,26087,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"K",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24294,27654,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"L",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24653,23972,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"M",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26329,23722,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"N",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24999,24129,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"O",21734,NA,NA,NA,NA,NA,NA,NA,NA,NA,23065,26454,25486,NA,NA,NA,NA,NA,NA,NA,NA,NA
