"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",111320,101060,102440,100680,102660,90380,90240,84940,71780,67940,76320,79720,76340,71360,68920,48540,53260,68660,45920,54520,56780,64880,66220,54140
"B",89720,29380,3680,2560,2920,2700,3020,5020,3480,16040,21000,23260,29200,3260,1960,1440,1760,2580,4120,10080,14940,3200,23560,75420
"C",90540,33600,1820,740,740,800,920,3940,15920,22560,22540,30840,27380,1700,820,760,520,600,3360,14080,16480,16040,21140,54080
"D",91400,48960,2680,820,1620,1680,3040,13620,42240,41380,34820,35240,46740,3120,1780,1620,1240,2700,14120,21020,37580,29980,30320,44940
"E",97940,67620,4240,2020,3240,3380,5300,24840,55940,75000,85360,68980,70760,5100,3100,3940,4240,7000,30760,49600,54580,50820,53200,53600
"F",82540,86440,4800,2960,4040,5800,5800,25260,65560,79180,84040,95580,44720,4460,4540,4860,3980,9860,35960,72180,84220,68700,78980,58340
"G",93940,92380,8340,5700,7780,7880,6800,27620,58920,84020,97820,108060,78800,9120,6100,6880,6040,10120,38980,73660,76320,75580,65620,52900
"H",91740,85040,93660,87320,92620,4840,6560,61620,92000,87680,96340,97240,102360,113300,87460,86600,66060,63760,102480,98120,80060,86920,72660,50720
"I",110440,89640,7780,4760,8480,7680,8020,26200,66080,91460,98820,87300,100480,9840,5700,7220,7240,11260,57160,83100,79620,83000,62540,55180
"J",104080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,72880
"K",114720,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,85780
"L",111140,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74940
"M",112240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3680
"N",100800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6360
"O",123080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98200
"P",121680,120420,119100,130500,126600,135260,118620,122540,128360,135820,138740,131700,126100,122980,126140,123120,61160,108560,131140,122440,122240,124400,118640,104320
