"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",130440,149200,165400,157760,142280,118320,128280,77600,156600,43640,10040,2360,137640,78160,152600,119040,136040,120880,100560,57640,86200,36920,13840,2040
"B",140040,78880,129760,135360,81560,89440,77040,101880,118240,98040,5840,1120,145640,145760,146760,155080,133240,92840,110960,110520,97840,61080,5280,1640
"C",122360,126080,196960,151320,145080,118400,129040,125280,161880,49920,15320,1080,131480,140400,161040,82080,131480,154520,94840,166920,160680,71960,3360,1800
"D",117000,103040,138440,132640,92080,194400,157000,129680,150640,67760,19640,1880,105760,128120,123440,183880,154800,155640,130800,165720,140200,100320,13080,2440
"E",132160,116040,102360,129440,121120,143160,136200,130320,136480,91880,22960,3000,139520,167280,155440,150720,123040,141040,118600,168920,210040,105000,4560,1880
"F",99040,161160,103080,146720,102400,175440,136640,157960,176720,169600,35680,2320,108400,126200,109680,91920,157600,134520,138760,169200,183680,120960,15040,2120
"G",94760,90240,118880,115080,101160,110720,129120,136160,170560,82160,16840,2520,72200,85000,103920,111480,122600,121880,164560,155600,153160,127360,10600,2320
"H",88120,87600,92360,99000,97360,109360,121200,147320,206880,93760,8080,2640,102040,83520,118320,86920,113160,120920,109240,118320,164280,139880,24280,2040
"I",78280,75040,93760,100680,108840,115160,114640,138000,194280,58720,3800,2680,85840,75440,84920,90640,110880,94640,88680,133160,201000,43200,8200,1520
"J",72960,85840,85080,95240,98440,111040,116280,103320,182760,130480,13760,1280,71320,117600,93240,90640,117480,91160,114400,139360,189280,47520,4120,1880
"K",79960,72880,80480,89200,88200,90640,99160,127840,209640,133680,3480,1440,69680,106080,81480,109400,103880,94760,157360,159360,165800,10480,4000,2480
"L",76960,89240,103240,99680,105480,96800,92880,124440,226680,71800,2680,2080,74600,80120,84120,122440,88840,111560,128920,141240,208600,98720,6800,2320
"M",140200,138160,147480,153840,141840,98920,102760,65760,74680,84520,65880,75720,1760,3680,138920,168880,143680,98680,83720,140200,104840,67600,70960,77440
"N",133840,149920,118640,134680,135840,92720,84400,93240,92120,76840,76520,62400,1520,3720,61600,181200,130920,98920,110760,101080,107800,91720,75440,62880
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104560,70040,78400,68280,79480,72520,77800,88360,97120,75480,79320,72160
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76840,70680,72440,86000,78320,69160,62000,73880,73000,81440,79320,61240
