"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",89560,71080,78520,74960,74240,63120,67440,58760,75320,60040,73400,47040,110200,56200,84440,87280,85920,70200,60960,47800,58320,56680,69920,47920
"B",78760,55600,106120,108720,79640,61600,51720,81960,69680,88240,63200,48240,79840,68960,69840,83920,70640,64880,67320,59480,49760,70760,70040,41160
"C",100360,101840,69600,79800,62960,61480,85120,61760,84120,45920,52720,50400,95480,82640,92720,41760,70520,82520,62720,72960,77880,69560,65320,59840
"D",79400,75160,90880,59960,31520,85600,94400,76840,90280,61160,47440,46160,87120,96000,94880,83480,88360,73880,66840,73320,61680,79160,41160,55680
"E",92600,98080,84360,87280,95000,53360,89080,71280,74560,75400,56480,41120,98760,59280,87120,71720,98720,68440,99680,91840,78920,74360,76480,53480
"F",85320,70400,113560,76200,101760,81640,72920,65760,75240,77360,85400,74240,98840,80360,87360,110760,82880,87320,68040,78240,73320,74560,45960,69640
"G",110640,113200,92720,111720,93720,85280,85720,76800,85520,75040,53760,65080,106120,103680,137680,102080,77120,105280,46760,80120,95400,73920,60040,59520
"H",1e+05,104720,107520,100200,101200,90240,97040,80280,85240,77200,58320,57880,101840,98480,100960,126720,116400,88920,84760,88880,98920,58680,81960,66760
"I",126400,106840,115680,117360,121000,109440,121480,91120,99960,96040,83800,69160,106200,122760,107520,132640,112320,98760,118480,78040,99240,99440,76720,53920
"J",130200,116640,142240,118760,110560,125960,107000,130920,111280,84360,105600,48080,134080,71080,121640,195280,138600,110800,122640,113120,133840,95960,85320,96120
"K",132080,166800,151160,147000,139640,134760,112760,128680,125400,108360,109080,45400,118720,57320,133560,128480,123240,105600,43240,126920,119720,103800,97280,85400
"L",130400,137240,127760,139440,129280,122280,132000,91880,127520,118800,106480,103680,168680,119840,140360,98000,126200,117360,129760,123560,139080,72680,93080,97800
"M",74080,74320,77560,87120,52760,78320,100800,143960,99560,117160,168920,140920,93160,106240,146600,112920,133240,128160,133240,76560,136960,153960,178280,167240
"N",74240,91640,89280,93240,73280,138600,98280,107560,133200,126200,133160,155960,85160,107400,149160,114080,117360,184480,138600,125560,149920,138720,122920,142320
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75880,156560,132280,143280,150400,136280,133280,119240,66520,145720,139680,200160
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,135440,178040,132960,165760,147760,141520,149640,136120,125520,148240,136720,147960
