"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",156840,133000,140880,134560,142920,159320,139600,133400,139520,136600,144840,140320,162960,149400,143520,140600,166160,152960,157640,142480,137240,153320,166240,140440
"B",171800,162600,161640,179080,135480,162720,153240,152000,141520,143800,147920,143720,140840,146200,159720,156080,154200,167080,163320,154320,140000,147720,135040,152920
"C",158360,149040,149800,137040,161240,150520,159320,142080,151560,136680,133640,148800,174520,152080,141680,141720,153480,143880,164840,149640,136040,155320,156840,133320
"D",138800,150880,138720,149760,141960,154400,139400,176960,164520,138400,133480,129760,149200,159760,153280,148480,151120,173360,170360,154440,159960,138440,149400,135480
"E",132160,154520,137840,162480,166840,147520,155120,132240,151680,156480,147280,130200,170440,153320,164880,137000,164520,144640,164040,151000,151880,149280,144600,143160
"F",161440,144160,152800,139320,148400,144400,136200,136160,150040,147520,147600,136560,153320,157720,153360,159320,145520,149080,144400,178320,164080,153720,132640,151800
"G",139520,144280,162480,137480,142840,159200,159320,139560,145360,155000,154120,146640,159360,160480,157640,151080,163760,164240,128120,149960,168680,162520,160720,137480
"H",129640,165720,159400,158440,151240,170760,161840,138440,143080,151320,133200,140800,130080,149880,163440,141760,140680,134600,150320,165920,161760,133960,140640,162960
"I",133960,159520,156640,124800,162160,148800,156840,153680,131800,136440,135080,163360,133400,156920,135000,133200,168760,163520,140720,134760,133480,169720,132400,131720
"J",159920,153200,155920,138920,133240,147600,140440,145880,142640,154080,140360,142920,153200,140480,136240,158680,154880,164920,138200,145680,150480,155760,150760,158600
"K",133840,161120,142520,163400,134760,166640,132720,156640,152080,164280,139120,126040,152800,146720,142520,134800,148400,141640,152000,145040,128680,150000,155240,131240
"L",155400,160920,139080,128000,129400,146520,134360,134440,147440,162360,133200,156080,143320,156840,163920,142120,162680,143840,143960,148920,146800,142160,148640,149760
"M",133320,145480,158400,144000,149320,155200,158280,168520,158200,141440,164520,146280,141040,134640,165680,143720,139520,137960,131560,126320,138360,148080,149320,152360
"N",140280,150760,141400,159200,156840,168960,153720,143840,140440,150480,135240,149560,145360,140560,145480,161400,133360,141360,160880,145520,150520,157400,145960,154520
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150520,173360,151720,146600,89080,151840,134480,144800,130720,148560,153000,173240
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148760,154560,144480,170120,142120,154480,153840,164040,145920,146160,145120,156960
