"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",127960,138080,146320,138840,129440,132240,108480,79360,92680,73400,56960,36000,136760,114440,143360,142120,127360,122000,111720,72520,84640,70120,56520,35080
"B",143440,122560,146400,148560,112000,131480,98280,98920,92000,75840,53440,27640,150280,135600,141440,139880,136880,124560,116800,104840,102520,80840,51120,31080
"C",157680,166960,155840,159640,131120,127240,132480,112720,122160,68080,50440,25480,159040,157120,156680,108400,142720,130240,98120,126320,102360,89680,50240,33480
"D",163200,161480,164200,150640,115360,148880,137200,124480,118600,91320,58920,40640,161720,153040,154800,155600,180800,148040,144280,124840,111720,96760,47040,34560
"E",159080,168960,165800,177000,180960,148400,160920,133000,114960,118360,73760,31720,171320,160560,192000,175640,162600,156840,152160,143720,135840,99880,56440,33120
"F",184800,178600,207080,183960,181040,182080,174400,154400,146840,126880,89640,47160,177080,190880,185400,191800,182400,177720,188360,156040,150840,125480,72280,42000
"G",223120,201040,211760,191920,199360,194840,174360,172600,141800,144440,106080,50400,221920,191880,219520,201680,209400,203440,167440,183200,190400,139000,105920,55520
"H",209040,237680,209120,203120,196280,206080,192920,168720,175160,161360,116040,63280,198240,218040,196360,211400,233880,205880,196920,191600,172760,153800,112360,55920
"I",196840,218240,212840,213160,201160,217200,188280,181800,172320,161480,91920,58960,197920,226680,198000,206800,207600,184120,199160,194640,181920,172240,138400,85880
"J",194440,208480,211080,205440,209680,187120,207320,203280,192560,181120,152000,78680,232400,192800,189360,219120,191160,200360,183320,207800,177120,152200,118680,56120
"K",201960,211920,210440,238240,196880,179800,186880,212600,174600,188240,136520,81080,205320,187040,228960,200400,213960,201040,176320,187160,173160,156200,110160,46120
"L",187960,202280,227880,192000,193480,191160,181720,183880,187520,173480,93400,32640,218760,193280,197040,203800,201120,200840,191160,191920,193720,168760,142520,14880
"M",132080,138200,157000,155920,162480,197160,193040,198320,198880,191320,212320,211880,80840,125120,175200,172480,176000,187440,206040,179120,207440,200680,195880,216880
"N",139280,138160,159000,146920,170760,185800,204120,198200,240600,193640,188960,190760,74840,99480,165880,178560,186440,226120,213320,203520,210600,183760,204080,185400
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,198680,218640,198520,222240,193600,209360,204600,204120,186240,212000,205960,228360
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,205520,190600,203680,202560,201120,213920,190160,214400,198680,207040,226560,209960
