"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",147040,146720,150560,146840,163240,158120,162520,184280,154080,148200,148880,93240,155040,153040,155280,157680,157920,149880,155080,172640,160000,145120,168320,92680
"B",160640,177040,178080,165680,196920,173880,173640,163640,156200,162320,155880,142360,159520,176800,162600,162760,154680,167800,178520,158520,158960,158000,155640,97160
"C",170200,157760,170680,171440,186960,174560,151440,173400,154280,166960,153800,128000,165520,162600,157920,143720,159360,181000,167000,159000,164560,156560,151920,152120
"D",159000,165000,166840,156400,140400,162480,164040,181680,170520,158560,147600,97160,167320,159720,172680,164800,167760,167680,168320,167560,177480,164640,159760,111080
"E",217720,158840,160520,160040,169480,151680,166720,167920,166240,150040,160480,97480,159640,189720,157200,166640,159320,168120,169520,162600,163880,158080,156520,150360
"F",164040,165280,162600,166240,159000,174920,169480,171440,162960,190080,167680,174680,161000,158320,171840,181720,211760,166400,173280,172040,158680,172000,148760,150120
"G",164200,159480,178040,176760,177920,170520,169160,171920,184160,170480,151960,109240,194120,170280,174120,156640,163320,158160,183000,161800,165520,156160,160360,127840
"H",185240,174680,168520,174880,167800,158080,189760,183200,164360,178360,142400,100080,161720,174320,165440,164760,169920,172000,158600,160960,170560,197720,173720,116480
"I",177480,176320,195360,164080,164000,221440,184320,175520,181760,181040,155320,102560,196400,177920,220960,166720,161600,178600,167800,163040,168200,204600,166320,94320
"J",170200,160760,213360,171360,177280,216280,219560,173360,252280,158040,234000,95040,171920,211200,160600,187600,176400,183960,174040,243480,174880,164000,161520,171320
"K",168880,206480,166120,159640,167640,199200,161560,182120,181480,231880,170840,85480,203760,204840,242400,179360,157080,174240,148120,177800,162920,162120,151880,106880
"L",166880,160280,215840,283120,169680,172640,174720,174960,175520,208520,171800,142280,169680,205640,161600,216200,162560,172640,173600,168840,209040,219240,159120,129360
"M",158200,154640,182240,159640,154520,175240,157680,173120,179800,179680,179120,189960,169760,170920,215560,227480,173160,171800,197440,154280,174560,181000,199120,221480
"N",165120,149720,165960,162800,194080,176880,166600,179640,180320,176440,175720,180200,110840,178680,178280,185280,172880,169600,212720,184640,166600,170160,175520,165440
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150040,209760,166920,245920,175320,188720,189800,187600,157320,175520,196520,171320
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187000,202160,191120,176920,211360,167840,165800,175640,187760,219800,163080,160960
