"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",2960,2920,1400,2080,1960,1400,2200,31120,1880,2200,2880,1400,1920,4560,2320,1360,1760,1840,1920,9760,3120,7040,11120,2280
"B",1680,49000,2120,2120,49880,1560,46240,2560,1320,38240,2160,2920,2080,1600,1880,2960,1840,15080,1680,8800,2480,8840,2080,4840
"C",2120,26680,5800,2160,27400,12920,1720,1920,9440,75120,36160,6160,2080,1600,3280,29560,5320,8880,13600,2480,2720,2960,2560,2280
"D",1960,3360,2280,26000,39480,2000,38440,62360,6560,2080,27800,2160,1160,1840,35160,12480,2520,7120,27400,23840,30800,41320,31760,2200
"E",100720,2160,2000,2120,12600,21000,1480,78880,10600,24600,27240,56920,27720,80680,20280,46440,3880,2120,45520,19960,2440,33760,14680,2520
"F",32400,48520,67480,5920,49800,1760,87800,73480,11480,102520,85240,1880,2200,39880,2360,79880,113120,32760,73520,122280,71040,64480,56200,1960
"G",69400,84400,70080,80320,126560,65520,56040,77520,120840,48640,93200,1640,48720,2360,31600,13000,100880,83640,106680,60160,113960,104280,69080,2360
"H",49880,108320,68240,157160,75680,27400,88080,147280,58400,115440,109320,1240,128000,99120,84600,115720,132920,141840,92240,106360,66160,146240,117200,4880
"I",84440,147400,116440,146320,81160,183360,165880,135720,143000,143040,117040,2040,146240,139440,134160,164880,138680,131680,146240,159080,158880,123040,130760,13880
"J",154400,162280,157920,100960,180840,209680,200120,153960,231240,161520,199840,11360,159760,155960,174920,163680,153720,140880,133680,206760,169560,186800,172160,1920
"K",183080,165720,180880,203040,157120,159320,184560,150960,167360,163360,116120,18280,154120,167600,198880,186520,170920,165240,164000,156840,167080,184880,158240,2160
"L",116720,186480,187720,202480,162720,162040,147680,138440,193680,152040,160600,1920,176160,169600,167560,142360,106520,196160,198560,168080,158160,181200,148320,3280
"M",1600,2040,19760,1880,43080,32680,14760,109440,121080,153920,157920,183840,9240,156400,161520,146640,185680,168400,181360,145160,172280,150160,128280,152840
"N",1000,2320,50240,22040,79920,66000,56640,87800,147000,157480,129880,127440,4920,157680,156440,192920,190160,133200,192400,177080,115200,137280,152160,117880
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150040,135520,154320,202360,150800,171240,170840,174800,180760,213120,165400,142000
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,159120,148480,190320,176880,176320,141640,181440,176120,162000,186480,182880,147320
