"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",17280,21680,17840,19360,20400,18600,18200,17560,14080,14640,15840,13960,20200,17320,20000,15760,17880,19840,19000,14680,16480,14120,16160,15120
"B",25400,18160,23840,25080,22880,27920,19680,19360,18680,16480,16480,12000,24280,24840,25680,27280,23520,22000,19040,23040,19080,16640,17480,11040
"C",40400,35640,37280,37440,40080,34080,36680,30720,28560,26720,16440,14240,35920,40680,39320,38600,40720,26360,29000,31880,30840,23200,19840,18240
"D",61240,64800,63240,70880,64320,54320,51040,43920,43200,29840,21080,14720,58800,53920,54640,59760,63080,67560,62600,48360,42480,26960,20040,17120
"E",109960,117400,103560,96920,82240,107080,102840,82240,62760,45640,30960,22320,92320,123400,120280,101360,103280,84840,73000,69600,60840,45520,25720,14840
"F",216760,195960,185680,173240,142880,162960,175120,125200,106520,61400,42200,25840,173880,193960,164520,160280,177920,154680,176080,137960,105960,93120,43520,22000
"G",252440,255800,276800,235080,249080,298240,272880,253760,165240,187080,96280,44160,313240,281640,265080,279040,292720,307960,267240,231560,170320,144120,87680,45080
"H",325960,219280,333520,308840,308520,303640,255080,215760,272160,234520,120000,36920,285200,321560,255960,285720,234920,307920,353320,327400,267680,196720,92200,46280
"I",321680,268680,353200,334360,307280,302760,249440,286520,272200,254320,132080,58000,300440,346000,251080,312480,313760,318640,264920,251360,287920,226880,155640,44520
"J",355440,343520,317920,286880,284920,346680,315160,230560,338040,245560,161000,44040,300480,273040,329720,278520,256760,304560,330960,344960,254600,220080,159480,61520
"K",277600,332440,317960,328000,268200,284120,258400,313800,241600,234280,176080,53920,343480,238480,317840,301520,313240,275960,292880,335000,272520,252280,160880,50480
"L",301840,340760,291880,227800,284680,331920,277680,269840,290280,261360,141000,50000,287920,302160,312440,312560,352000,308040,323040,313240,245000,184680,149000,67840
"M",16760,24200,41920,65000,109880,186520,283720,226680,313480,303600,295160,326320,62320,179920,200880,266920,292840,285040,342240,285920,322800,261800,264160,277600
"N",17600,23520,35120,51560,121560,143640,281160,255720,242040,322640,298000,247200,38280,169720,202280,343480,306760,268840,301760,287920,311320,268600,260200,307720
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,282320,235760,309760,321600,243800,322200,312200,319640,261720,313680,277840,234360
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,319280,284360,312000,280200,267680,334040,337600,337680,342600,400680,325240,306320
