"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",148200,151600,155400,154600,156680,150840,156240,161000,156760,154600,157680,132800,158720,153920,148720,161520,158480,152200,156200,157080,146840,154360,176800,129840
"B",153000,177880,152600,158280,152160,159640,174720,157720,154960,172640,160200,139560,165360,155640,154800,155440,151160,169440,167720,158880,156400,155000,151080,145600
"C",152640,163040,158560,166440,180360,170960,152520,160000,168200,168120,151440,140560,155760,164960,155080,152080,152320,175800,170920,160480,160880,156880,151240,135760
"D",153280,171600,165200,149920,141080,169960,163160,170880,172800,158840,151280,135640,162240,161640,177040,159320,158600,167240,160840,165320,169400,167920,147840,138040
"E",154160,152680,157080,157720,171760,148760,166760,157240,167000,151880,161720,152000,171240,176920,161920,153760,160440,168960,170000,164400,166440,156760,154080,139000
"F",158160,163040,171480,152880,162920,165640,162200,159480,165080,173360,179680,153480,162680,152040,167000,174320,168160,168760,168080,164920,180840,177560,140960,142800
"G",154280,165200,187680,168440,173160,168600,162080,163960,154160,155840,157040,151240,186040,154040,167400,153720,157160,160720,152800,164560,179640,154040,161880,144240
"H",175960,174040,155120,168160,167520,157000,164000,182320,164720,154640,139760,137160,147920,166040,155920,165520,183480,157000,155000,159040,167480,165040,156280,144920
"I",173240,168560,161520,159040,159920,204720,181640,167120,166320,187280,162760,150120,158480,176160,158160,160360,159640,164880,167240,180560,163080,190120,150640,134000
"J",163920,166160,185000,175080,166240,162320,172720,171760,171960,154360,160400,123720,201280,153320,153760,185960,178720,160120,165840,174280,175240,165360,153880,156960
"K",156680,203440,172080,167720,173280,190960,163480,163360,165040,186280,163840,121960,158840,161720,176000,158000,168160,174560,151680,176400,160160,166520,152320,139320
"L",160840,156640,180040,157720,164400,166880,171040,166160,161200,160400,167880,135440,180000,164960,154080,159080,160840,165120,156080,173000,181280,149400,154240,158320
"M",146840,155160,175600,157120,161480,155240,161160,161000,158080,155160,190440,169280,141960,156560,185240,167600,168840,166000,181000,138320,161200,178960,186920,197040
"N",157520,156160,144760,174120,182080,168120,163080,165640,173240,162840,162880,178160,152520,155120,179200,176520,172720,174840,178440,164800,185640,155720,175800,170360
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,148120,172920,163600,171800,181480,167400,154160,154880,157120,163080,173000,163680
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,164080,177120,169360,164560,182040,158360,178680,156280,165480,185920,184680,157840
