"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",182080,180000,225680,191040,174200,134480,130560,94320,28480,5280,4280,3200,195640,171360,207320,170560,195920,140840,124920,80520,43800,25080,3480,2640
"B",144320,173640,179040,224680,148520,132000,139560,105720,43200,46760,3240,1480,208320,153800,181560,197560,164960,171000,126840,95880,54680,27400,3120,2080
"C",185960,199000,166640,177240,194480,152440,153960,78400,50360,12360,2360,1920,188520,201680,210480,167000,181360,158440,137880,134080,46320,15880,2680,2800
"D",195920,206520,186280,182680,143560,195240,176160,129360,56600,15080,4760,2680,181320,184320,184560,192040,214680,168160,153320,47760,68440,11360,2200,2480
"E",186640,217200,201080,166440,153520,142280,159600,114120,37280,27960,4240,760,184240,202560,191600,212280,188400,168760,153800,88400,70640,39880,3840,1480
"F",201560,184600,225080,182120,170360,181080,145680,112200,35400,55200,7760,2600,195560,186080,164720,185320,174440,161640,168960,110440,89480,43200,2320,2960
"G",214400,182960,201800,177520,196800,183760,178240,128440,69520,34040,4240,3120,210240,214640,175480,197120,168120,183040,115280,133880,95800,44800,3280,3120
"H",160880,165840,206600,189920,177280,148600,138040,86200,66080,32640,2160,2640,166240,188720,211040,203400,169840,156600,164400,133400,79120,15040,5680,3000
"I",205720,154840,170560,202680,187640,163920,154400,110960,69480,24760,4080,2360,181400,209760,189320,207280,208920,172720,167240,116840,78440,42640,7400,1360
"J",213720,182600,176280,192560,180600,209080,144200,124440,93240,32520,7280,1520,208520,157280,204840,174240,190520,169440,145120,119280,93360,29840,3640,2600
"K",170520,203800,170840,177240,163560,150600,148200,130760,99280,40040,3000,1320,173520,152920,171000,154480,186360,164400,134160,122280,63080,25520,3520,2880
"L",200640,206560,205400,168800,170840,158160,143200,101400,94480,42640,3680,2800,200360,178400,184880,143680,166560,141320,152040,130320,97800,22720,3320,2960
"M",180600,184240,194840,212240,176480,165480,198400,209760,170360,209720,178480,193560,1680,3840,59600,72040,129720,157080,188920,138520,173440,170000,196720,192120
"N",152640,174480,190040,195760,213400,230400,208280,187200,204440,176560,179080,161560,2440,4080,50400,95320,110360,170280,154680,159240,197120,194160,170960,173360
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,151880,175480,168680,175560,205960,207560,224120,157760,149880,198360,205440,194520
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187480,206160,190600,161920,193680,167640,214680,193600,184880,199600,205200,177200
