"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",26560,31200,28280,24960,25320,16720,15640,5000,8160,4280,920,640,31840,24080,26680,27200,26160,19800,13640,3840,5440,1400,800,640
"B",27880,28880,26280,26680,13440,18560,8160,9840,7680,3120,1160,320,29000,28760,25760,28120,23200,24960,17160,6080,10600,4040,1440,400
"C",25120,25720,30360,31760,22480,24800,22400,17160,9640,2120,720,440,25920,31560,28800,27600,30240,20800,9360,15640,14440,7600,1080,520
"D",35040,31560,37560,28840,26720,29040,27600,16360,17720,9040,1120,720,32360,32400,32280,31480,30360,28360,21040,19600,13200,13560,2000,760
"E",31160,27680,30760,39440,31840,27080,36320,20640,25480,17480,5080,520,39280,37360,39280,40040,34480,30800,32920,30840,23000,11920,6160,560
"F",29600,32240,21040,43800,27960,43200,38200,38800,38120,22240,16120,2880,34000,52800,32920,41760,44640,35480,44120,44040,30840,27880,5840,1920
"G",21960,25560,31480,25640,29880,33200,42920,54840,43440,49200,16840,8000,20160,23440,20760,24160,31360,39080,52880,43800,54880,41840,27280,6400
"H",25440,24640,26640,24840,25680,21840,33560,71880,41000,51120,41560,27200,51920,25680,27040,16880,35440,44520,26840,48600,30040,67200,44320,20560
"I",23640,25600,21840,20080,22200,33800,28320,24120,24120,35160,61240,42200,21040,28200,24360,18480,23760,28120,17960,37960,26680,32240,68320,37640
"J",19960,25440,23040,21080,19960,19440,31080,21720,37440,27720,58520,41840,20800,24600,21040,19480,20720,23120,22800,33760,19240,32600,52640,41320
"K",21040,20800,18840,19680,18880,25440,23720,19720,22000,28400,45640,43520,20440,20680,20560,22720,21440,25880,28240,23120,23840,33480,51920,47520
"L",21880,22640,25400,21520,19400,22920,19640,31400,24320,28240,44480,47400,17480,20960,18800,18960,20680,25560,28280,20560,18840,36560,53200,43080
"M",29240,32480,30200,32160,42640,36320,29640,21280,26360,22160,16240,16680,47120,46200,21720,26120,21880,17560,17080,25040,26040,16040,16280,17960
"N",27760,30840,33000,31600,37240,24640,26000,27680,22680,24000,21800,17160,47640,44040,24680,27880,21120,20680,21640,22080,18440,21600,19760,20080
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21560,12440,21000,21400,16880,18720,18640,18560,27280,18480,20720,14520
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19240,16880,20160,15280,20560,17080,17080,19240,19400,17840,18400,16080
