"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",85120,97760,103440,96440,102240,94720,106120,86560,102920,109560,96000,87240,94400,77680,103560,89160,91480,108920,98920,83200,99960,95480,94760,89280
"B",98960,85720,96640,94440,89040,90600,83040,104400,105560,92400,105200,67400,96480,98040,102640,103000,105960,91360,95800,105200,107360,101160,107760,75280
"C",97920,95200,98800,102920,85120,89000,100640,99440,102560,93240,98160,67960,91080,98000,106120,95640,104040,86360,76920,108600,100560,100360,104680,95600
"D",100040,91080,101880,104280,96520,103640,92360,93520,110000,102120,99960,93640,101240,103600,90160,108160,105080,97640,96840,113880,94840,104000,85680,86120
"E",83680,107680,108440,101720,101480,99800,109560,102200,111000,116000,96920,67360,94560,93400,101400,110000,106000,106280,100800,99560,104280,111720,103000,71680
"F",107760,106480,116680,104360,112040,107320,107560,109080,115960,101400,102240,96360,113760,108560,116080,100560,93560,116960,115480,110040,106080,117000,102800,91080
"G",132040,115080,118480,123640,120200,131640,126520,122200,87520,129640,129520,103880,119040,130680,123880,132560,116080,124080,85640,138320,124280,117120,118280,110920
"H",139880,155360,156480,158760,152000,132920,149560,69800,173640,158840,122280,114680,137360,146800,160440,162560,116400,139560,170160,170400,159160,165120,88840,117160
"I",195840,174320,187920,189240,193440,149080,168840,188480,190520,196760,166680,143400,188640,203800,182680,192440,190680,179040,181400,155880,197440,191040,178560,145400
"J",170000,173600,166040,191560,186880,195280,148400,144920,136200,135800,140200,115720,167640,120200,187800,168240,166880,160040,202320,160000,152600,165680,166960,147360
"K",138200,165040,164080,152960,166200,149520,166000,175120,154840,150520,159560,107760,166520,117360,158000,127040,168960,149840,121960,172320,175080,180680,157560,170120
"L",186360,162000,165880,105840,175720,188520,164520,138400,166520,177960,173000,147320,163520,153880,154200,110040,184240,145720,165920,167240,161360,107520,162360,145560
"M",108600,99040,92040,109680,102520,105120,128760,130280,180080,191840,160080,167480,129720,171080,164920,168840,182480,219280,168280,114720,155080,152320,170920,144960
"N",101560,103320,95200,79000,93120,102120,130440,145920,171720,170720,174960,145920,138120,179480,161400,167360,162360,161120,145960,155880,194440,172720,171720,167960
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,141920,148560,158760,141760,158880,152200,174760,127400,117240,128160,161040,160480
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,165480,161720,183280,157720,143000,165680,173160,167520,171320,174080,178200,170640
