"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",105680,66520,71400,65480,65520,72720,69760,77160,88600,82120,96360,15360,82480,76120,74760,102680,80360,72880,76920,75160,74640,85720,120200,10600
"B",87320,60480,102440,108160,84280,71520,66080,91160,79880,104400,84000,24160,84040,73600,75160,80800,81320,78960,83120,84440,89560,98840,94840,9840
"C",94920,115520,83480,88000,72560,73080,92520,81480,101080,55800,70520,19160,103360,92960,98720,37920,76440,118960,89120,86800,97680,91600,84040,27440
"D",88440,82040,94200,71320,45120,91560,109800,129840,104840,91720,64080,14560,87920,95840,116360,92120,91720,84480,84440,87960,81120,112360,49120,18840
"E",99120,98560,92760,108880,110280,67400,98600,97880,91480,97880,72000,43800,108320,66320,97480,80800,107240,80720,115360,120080,101880,104560,91360,27480
"F",90080,81560,122480,89160,111440,94200,82680,87160,95000,114480,123440,34960,97080,100120,98320,121240,95680,103120,85640,106600,111280,93240,63280,33920
"G",126960,120240,100720,147200,105440,99960,97640,97680,119480,100400,79360,23160,120080,107240,132640,109560,92680,109120,55200,100560,126480,121280,75560,19560
"H",112960,163800,102000,106800,103720,121920,132280,131880,104840,105560,61640,10040,113720,112280,106000,122440,134680,112040,102120,116120,127120,79720,116640,26840
"I",134640,109440,116280,109880,128160,96440,143240,112920,113160,119640,101720,28480,109480,124080,138360,141440,124720,106280,144080,89520,112440,124840,93360,16080
"J",110760,104200,127600,110000,114000,125840,109120,139280,131440,89760,117280,9800,118120,58040,121480,157600,120040,110080,120120,119640,127200,125160,107480,28160
"K",125160,140920,149400,133280,150720,133120,101960,116280,118080,105840,96360,5920,106440,54440,107240,134480,121800,101280,44400,111320,106160,122160,96440,18640
"L",109720,115240,103560,145480,109800,111840,132000,88520,133280,129760,115720,26680,133800,113320,147640,97880,119400,109840,110320,111200,148360,64320,92560,28520
"M",72080,78560,83960,94080,54840,85200,105760,142840,110880,109280,138040,130200,22040,101440,198720,107400,121280,133400,126360,64840,115360,142880,139880,153880
"N",66800,85360,100080,117480,75240,138440,102200,111400,143280,111440,120320,157960,8400,105920,142280,121400,116680,153560,141480,131160,116600,113960,115320,128400
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70240,195280,122000,114000,141960,114800,114640,96000,87160,132040,128080,145720
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113320,176760,123480,146680,108120,137360,140760,118000,120680,139920,114520,132560
