"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",142200,169120,168440,163520,157520,152880,151440,155840,149120,138560,119240,112160,162520,145480,167480,154080,152840,153040,154160,139600,143400,138040,121640,110400
"B",172960,167760,166280,168840,166600,156520,160520,154120,158880,161080,152200,112880,181200,168360,177120,177480,175560,164840,160760,156760,168840,129240,145840,110720
"C",179560,182880,189080,181560,175440,158040,161080,166720,170080,146680,164080,117480,194880,185240,176640,152320,168960,172000,150360,169480,171920,171960,148720,110640
"D",194960,182600,189880,172040,160440,183520,174480,155800,178480,176520,173160,112280,189040,194240,176120,182720,189560,177680,174680,176520,175560,183960,139960,122160
"E",173640,186680,199440,187960,171800,171600,184680,177800,183520,182400,169240,139640,184480,185520,185480,192360,183720,182600,169280,182720,182960,176160,171160,125440
"F",199920,170480,192560,195120,194640,193800,195000,185920,188480,184160,178280,108720,195880,182320,200200,185560,189840,188760,184480,185680,168480,171320,171080,114760
"G",210800,204560,201280,195680,195280,189960,197440,195120,168160,190240,168640,131400,199760,208920,199720,205000,179600,185920,178160,196880,181000,176440,172720,131240
"H",191000,188360,203400,194360,200680,181160,189240,145160,202400,198120,170080,121000,172040,203680,204240,199240,194040,193600,202360,190760,185560,181480,137000,132800
"I",218400,209280,200080,203360,203440,192120,186280,205000,218080,212000,187160,148720,211480,194760,207160,211880,207120,199920,205160,191600,216160,198000,190880,144360
"J",218560,190800,210000,211640,210800,212880,203280,197160,192160,177280,186680,133080,208600,179080,208960,205560,208680,209640,215080,215240,185040,207920,182200,149560
"K",178800,194520,203600,198760,207040,193280,208560,207200,206120,201520,192440,135560,201880,177640,224000,175360,207840,199280,173960,220080,210240,204800,190200,151640
"L",207560,208120,202760,178440,207800,213960,214840,194240,210800,202400,195120,146320,200920,201720,199640,168280,197320,192920,212280,212080,201480,161800,196160,155280
"M",168520,178600,173360,192120,191200,179120,203760,177200,201120,206880,195200,207600,147720,200240,206480,208440,217080,209520,208360,171080,205320,200560,197120,199680
"N",168240,177320,166080,153600,185520,188160,194320,196960,206160,209840,203240,199800,140720,198200,210720,209440,211680,210120,195200,210560,212200,205640,209160,204000
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,176440,178200,198600,207760,205040,200600,203840,191400,165360,169040,202080,190520
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,208000,201720,205360,194600,194600,217080,206440,201000,210160,214240,206480,198440
