"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",45640,39160,39760,38760,44440,54560,53560,43840,55720,51000,54160,41080,44720,38960,45400,44960,48800,58880,54880,57520,46440,63320,68760,37920
"B",49720,37280,53320,62120,41080,47680,66320,75560,64640,80400,60920,49960,42120,46320,43200,44040,59360,61120,58360,70840,71000,59160,65960,39520
"C",57520,60720,54480,57160,52200,53720,75480,70200,80200,40800,56360,52240,64160,42800,46320,39880,56960,62000,68120,68080,74320,65680,70360,56280
"D",58360,48160,59920,42320,43440,72960,78680,87880,82080,66960,60240,56880,52640,59640,63720,50640,69240,59400,60080,67760,82160,78760,45520,55640
"E",45480,65240,63520,66080,77120,50360,61680,54520,75720,71040,72560,42200,65560,45840,63880,65080,74200,68840,82200,78440,74480,67080,70640,56560
"F",57240,46160,69120,67400,74200,76240,72280,72200,79200,82880,76960,66600,63120,69920,57480,76240,54000,87400,79160,76480,74640,68160,70360,60760
"G",78840,83440,67880,84320,82240,79040,79440,76480,72960,90560,81800,45000,89040,79040,87520,86680,64360,93520,43680,84520,108000,90840,68440,55240
"H",105560,113800,86600,85840,100560,106800,114280,70440,102160,98040,77440,69760,74520,86840,104040,114680,114440,85160,112320,111800,102560,65560,73120,74760
"I",137840,139760,136880,139520,139440,135000,130240,123400,126600,122040,103480,88320,150440,149000,154760,145520,143360,127000,134520,118680,117800,116040,94640,81120
"J",162600,171040,164560,165000,163400,161800,169840,164880,138200,139160,115840,92160,173720,170800,164960,173720,159200,164040,156600,158680,134120,135400,122960,109400
"K",170800,168240,172920,174760,177080,174560,170520,158360,158640,168120,145280,79040,169160,183800,180760,164840,166240,165160,173400,161760,157600,146440,142480,118320
"L",171720,166720,173920,175680,170080,171760,168480,164960,160680,155200,142920,122680,170600,172520,164680,175960,169920,160760,166320,160320,167400,150640,153360,118560
"M",42120,45640,51240,52200,43640,60160,75440,122880,120240,160040,161640,166040,128000,149080,171240,168520,160800,163680,171040,161600,169360,169200,173080,173840
"N",37840,48680,53160,48200,61120,85440,53720,88840,154720,167360,171000,180320,130680,141040,167880,151680,159880,166080,176800,164920,161600,165960,167680,168040
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167360,163680,159840,185520,164160,161200,166880,156920,149000,167880,166120,160760
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,167480,161400,163520,167080,170240,159240,165680,165360,164640,163960,165920,162800
