"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",165560,279240,261480,234880,202960,97720,52800,11880,7240,4800,3240,4160,214720,185720,235520,175800,140520,105280,57000,12240,6200,3680,2400,4080
"B",235240,227680,228120,202800,123680,95760,53800,23080,10800,2480,3520,1760,252880,241280,257280,263600,175200,100840,59080,25520,9240,4240,4040,2560
"C",206920,205600,251960,262600,194640,106640,78480,25360,13600,3400,2760,2080,234160,265240,225920,230960,198040,98920,50080,34600,14320,6520,3680,3920
"D",244200,286960,271240,250680,170960,172040,83720,31920,21520,6400,2520,3640,236120,248920,188440,270480,229840,159000,88160,40680,16560,8320,3080,4640
"E",228320,239880,324720,253560,174000,159280,120640,52440,29960,10720,4400,1040,198320,303240,251400,270200,174440,175080,97720,61240,31280,11280,4560,1760
"F",299560,312200,252160,255960,201440,251600,167720,120720,56440,25640,4920,3480,271400,254800,269120,183840,217640,200360,177400,104240,43720,28160,4280,3760
"G",278560,254600,326680,238760,293200,255000,217920,169280,61600,61800,11880,3720,260120,303800,273520,276040,270000,219560,173320,195800,100720,49040,10080,3720
"H",287480,211560,323800,296960,281240,223800,204640,114040,179000,138920,23480,3440,257360,288720,303000,249680,218280,242480,233480,226520,154800,74160,33040,3400
"I",302080,308880,277480,289800,295720,293520,182480,228360,228160,255320,81080,3800,307760,295720,311440,266880,249480,286880,230800,217560,239120,178920,89840,2200
"J",298320,293840,288680,283720,268800,242440,210680,160560,165120,170440,88200,1720,320120,262440,293400,221520,268760,222480,244680,203840,201600,204960,98320,3080
"K",239880,222480,236920,224120,245200,208360,230400,173960,180760,193120,102160,2200,253440,226240,274040,214360,272560,244800,190640,204760,201080,162280,88920,4000
"L",288440,284440,271920,237040,283320,251160,200120,201880,171240,157480,88200,3520,265120,298320,243560,222040,260360,250800,205400,209080,135680,159520,111760,3520
"M",278280,258960,267880,243000,264440,299560,282680,194880,292400,315280,200560,256320,1720,93920,145600,194120,189240,221000,204680,334640,251080,199040,225320,200360
"N",230360,233600,200800,186960,269320,209120,312640,320240,219920,299320,272960,238120,2640,97480,158000,171040,189760,195800,173760,249440,314680,292520,289360,249720
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,239600,220680,260880,270120,198160,280240,267240,257000,303720,251840,233640,221320
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270240,191120,249760,208480,311680,233640,232320,249560,269840,266240,289720,241400
