"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",73360,93320,84480,71760,66480,62240,72600,66360,66400,74000,69360,37640,83200,62360,82800,75160,67840,62920,68160,58160,64160,59320,81400,30560
"B",81760,76800,86600,89760,68320,72720,65680,80320,77240,76120,66960,32720,87240,80320,75520,77320,75720,69560,72160,69640,74520,70160,77920,37840
"C",92080,97360,77640,79480,80960,66720,91880,83120,83440,70800,65040,29720,89120,91920,83400,60560,71360,73720,64520,82200,85760,81280,73560,47360
"D",100160,76080,98680,64800,58160,89920,78160,78800,88360,78920,56360,41680,87560,98280,98120,88000,80640,82440,75760,74600,77960,81400,60880,52120
"E",90720,103240,92920,94080,89760,71800,97240,96360,86200,80480,78920,54520,105640,95200,92920,86240,102120,81600,93360,93280,82680,76680,80920,43000
"F",120200,101680,111400,97120,95600,104120,81520,83040,93600,103720,79280,58120,125840,104640,121920,105720,107280,104040,78680,97880,94520,75640,58920,41240
"G",110040,122960,130520,122240,100440,97720,125520,96800,100400,118480,73200,59080,109520,124160,108040,112080,95040,110640,105000,115240,100200,84360,78520,57120
"H",34360,140480,128400,127600,126520,123200,129680,98720,101800,102840,56480,42520,132480,125800,139520,128200,114240,119520,111840,119040,104120,101240,67160,9800
"I",170400,158600,160960,136360,134000,116920,150200,123520,123760,114880,73560,36360,145520,178920,143960,141680,149120,130640,125240,113840,121520,100560,71680,36240
"J",162040,159400,172200,167680,141280,108480,131440,114120,134160,91760,67920,23640,152320,152520,143480,181120,147800,138960,139160,136040,128200,104760,80160,33800
"K",141040,149600,172360,174800,153000,136960,130680,118920,118280,94840,58200,32640,156520,151920,201040,154320,136520,134120,111160,123800,121160,88720,71600,32360
"L",167400,163160,133240,160000,142320,139280,135520,104520,118440,99880,53360,29680,185840,163560,146520,160800,132320,119920,105880,126880,118560,69680,65720,39960
"M",82960,88360,75840,93280,86800,99160,136680,178960,166400,144120,149960,154880,40000,58080,117800,109120,130520,134360,136840,104520,148320,175320,170800,174320
"N",80600,83680,85480,85120,96640,117640,112920,147120,156600,193120,166960,166000,28520,71280,97960,123920,119960,125480,138800,151280,166040,160120,167240,190600
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,150480,161640,171120,196640,184920,168680,164120,151640,147600,160360,187400,174760
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166800,180840,172080,148080,175080,160480,178120,161720,167760,147520,166280,192720
