"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",39800,40840,38800,40000,45320,42840,29480,42200,32680,27400,27640,18440,44040,42720,39240,40880,36080,41440,40720,42840,36680,29800,29400,18960
"B",39760,48920,39720,41280,47040,48920,50280,38800,37920,39400,32080,27800,42160,45200,48560,45600,41400,50840,43280,39360,36320,27760,31160,30320
"C",48360,46280,48800,44520,52520,50080,41760,41640,38600,31560,42520,30920,42800,46600,45120,49960,47640,42760,43200,41720,40400,40480,37440,29480
"D",45880,50160,48240,50080,45480,45880,44720,41400,47280,43200,42120,39200,46440,45200,48720,52280,46120,53720,51440,44640,47800,37960,39280,35200
"E",58000,45800,50680,47560,44520,53840,48320,48840,44640,45360,44400,38600,47600,59200,48920,55560,50240,49000,39400,40200,45280,46680,43840,37040
"F",54840,51040,47520,47920,43360,49520,54600,49320,41080,38640,39880,38720,51080,52880,46840,43360,55400,42120,48960,45320,44080,49640,41840,34040
"G",45640,83880,53760,43240,54120,51400,52080,47480,47640,45760,44320,37680,41360,55200,44560,42520,54080,42040,52840,44360,36960,43800,44960,40520
"H",40200,37080,50560,46080,40440,42880,34040,49560,34960,42880,43360,37280,55760,41080,47280,44280,49200,55000,40400,43240,38000,50680,43600,34600
"I",29520,29400,33280,35400,28920,65280,36400,36960,28680,31880,29360,41000,32160,25760,33280,27080,27640,40520,30360,51880,28440,38320,39040,40200
"J",31280,28360,22560,23760,21840,11200,36640,24080,46280,48440,40680,41280,30720,65040,18760,17800,25200,29000,19080,45280,35040,20000,28760,26960
"K",26720,17760,11440,21840,12840,20720,21640,17320,20520,30440,17000,43640,19640,55440,33880,37640,12600,32080,53480,21920,15080,16200,20680,15000
"L",17440,18640,29720,64040,11480,11000,9960,34920,20520,17880,10800,19080,13080,20360,13000,43920,13080,25960,14400,14960,12080,41600,13320,9080
"M",40560,42760,51200,49320,52600,52480,48200,35000,35600,21840,13320,9680,29800,11120,12560,15320,14160,9800,7400,35160,22640,13240,11560,14000
"N",38280,41160,51080,50320,57240,43960,54160,49840,32920,19440,13080,13960,25120,13640,7960,13920,14960,11600,19320,15480,13360,14920,16560,12000
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,35160,7840,16960,28600,14800,18680,14000,32240,38880,24360,12120,10680
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16920,12400,12960,16560,33080,14560,8600,18040,12800,9120,11160,14640
