"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",95600,104840,111760,135840,129480,141080,122520,64400,109840,93240,42640,1880,111120,59760,112160,99280,117440,117000,89720,53680,83640,76320,41920,2000
"B",114120,63120,116320,129000,81280,96680,67800,109720,115640,96680,42600,920,124160,120400,105640,107040,115960,99840,108320,114560,121320,106520,41160,1200
"C",109080,107280,108720,119640,84240,88040,140080,111960,164560,69560,40400,1120,134840,118800,121760,62120,120000,111240,80840,166560,124400,114960,40560,1720
"D",114280,107160,112600,112880,94480,109960,94120,116960,116240,117160,39160,2240,105760,97080,97600,125680,130040,111120,117240,121560,111120,109840,29680,2160
"E",110200,101560,99800,94360,83480,134240,97760,123240,108240,106480,47480,14320,114280,106440,126360,122080,109920,113920,94680,89520,108640,123640,44120,1480
"F",95760,122040,75880,134000,64760,96760,113800,103320,86640,95160,38080,1840,97720,111400,70920,88720,102040,89920,102840,96240,130560,100520,40920,1760
"G",69120,71720,91440,63160,85000,89680,85680,98200,101880,109920,41920,2080,80720,87200,74640,84480,92360,87160,111640,89240,81800,106960,31120,2200
"H",76840,70400,82960,91360,67400,76360,69040,93880,74000,113400,37960,2080,77440,64840,83080,66680,81440,81680,75840,83280,79960,99320,27040,1960
"I",69120,77240,78600,66560,77360,93040,75200,76320,75480,93840,30600,1920,79600,77320,84760,71440,66480,71560,61200,88360,83480,89360,32240,1560
"J",69040,88520,78560,65960,64920,67960,73240,59640,56280,95760,24360,1240,83320,99160,70120,65480,75760,85840,71240,78480,68760,88080,36840,1760
"K",80520,82440,63040,73440,61360,52400,74560,65680,77440,109200,38400,1160,80360,106000,86840,82800,83760,74960,118400,72000,78640,74000,35520,2200
"L",70560,78880,83080,58880,71840,64520,53640,94880,72160,97440,30840,1840,71960,86800,64440,91400,69280,73240,81000,96720,52560,92040,34680,1880
"M",117680,105560,111520,114640,128160,103560,76720,67680,62600,73280,58760,60160,1160,37800,54120,80320,68960,58560,56880,111880,83840,44960,56400,54680
"N",112520,127480,104240,103600,107600,76280,78680,95280,60440,82400,65200,51160,1440,36280,52560,74520,71040,63600,63840,67800,80120,75120,68640,73120
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,107280,52880,64040,71160,69680,75400,78320,79560,90240,68560,70280,64120
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70040,64520,71880,76880,77800,63160,65520,76320,63480,76640,75600,57400
