"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",66680,81560,100800,95960,85200,74800,64120,26840,42680,4840,4440,4000,97200,44280,96400,74720,90240,89160,63560,16520,17600,3240,2920,3800
"B",102080,55200,104800,108000,49240,64840,49600,52680,28160,6800,3200,2400,104160,94320,95000,93280,84240,61120,69720,60000,37120,8880,4120,2080
"C",105480,111840,100560,100920,58240,54520,88880,53400,43120,2000,3080,2520,107880,111320,103520,33160,90560,54840,41600,62440,42640,10720,3600,3560
"D",131080,87240,112600,98680,36960,93480,94360,61360,46800,7160,2640,2520,84920,118920,84880,108640,106880,86840,85360,74760,29760,25200,2200,3120
"E",78080,135840,137680,137480,106120,70880,108040,61680,44080,8640,3640,600,114280,94480,130200,115440,108320,88200,94520,78760,58760,8360,4720,1440
"F",190840,144960,174840,136320,147000,133120,111840,92440,58760,9080,5040,3560,148360,152200,164080,140760,90360,121280,98560,118200,49160,10320,2520,4360
"G",189480,164600,230280,165800,197000,193960,185040,139160,44640,18040,3600,3840,220480,231880,195320,202800,214360,186200,71560,158800,93000,7640,3480,3760
"H",288240,227360,276120,251240,280600,201600,231360,91120,224040,27680,2760,2520,238200,237320,251480,237080,196000,260560,271680,222800,171120,4840,1560,2960
"I",215880,302960,277440,304720,311600,306320,279520,242280,242480,83960,4840,2360,256680,305960,252960,251960,316400,297480,330720,308040,235680,118000,3800,2320
"J",311680,319040,315920,228680,295640,389800,383520,272880,359400,66680,2640,1680,290040,311840,335360,298320,355200,367680,248640,396880,288880,110800,6040,2960
"K",251880,323880,266640,266680,339360,291280,324520,286840,309160,58840,5040,1800,336640,309000,356040,325320,264680,347600,335360,260120,249840,112480,5640,3240
"L",262680,309680,393400,283440,318520,345120,320600,345440,297880,181760,5200,3360,249960,341480,331000,350120,236520,334480,372080,258120,323920,20320,4600,3320
"M",97920,88400,111680,114920,95760,176360,230960,249480,312800,300120,313800,366680,1760,5560,110760,238640,302120,236240,246240,293280,374480,321560,282080,283400
"N",91280,90000,77560,78320,95000,165960,247360,283960,319200,313080,267720,266720,2160,5320,170840,272520,304280,259800,377240,248120,297240,244320,235240,262680
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263200,272720,265200,373120,247920,350200,288640,342080,293720,305160,229440,303480
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,302640,299640,250680,336960,330680,295840,219000,298400,320600,292600,233280,270960
