"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",166080,202680,206600,172400,177680,167720,198960,175160,211040,180080,140280,20520,174040,155960,174960,154000,180440,157120,187120,171000,175760,164320,135360,20120
"B",168640,168840,189400,186800,169720,168360,169880,209400,196800,201640,149640,20800,169160,181280,175520,184320,204480,180800,166240,191280,196520,170680,165400,22520
"C",196840,184240,185000,206960,161920,191560,183280,187800,227600,190600,139960,19800,202880,189720,188240,201000,146880,207160,165120,227040,178600,193640,151080,23400
"D",202000,197640,211720,202280,164160,216400,182960,210160,224720,220000,139840,23360,208880,205320,198200,218280,240280,199280,200800,182040,227600,245840,115160,20560
"E",215560,207080,207560,236880,187520,206080,213320,206760,234240,215520,163920,43600,187480,212640,202480,202840,241120,211040,224880,231240,235560,241960,176760,22040
"F",255280,266680,260640,248600,252800,253720,219120,270800,260360,266080,206480,32680,254600,236960,270120,273000,254520,232320,260120,239400,253320,255520,150760,32160
"G",225680,347000,257400,338800,301360,302840,291960,285120,296800,238400,183120,31720,353640,277320,292680,204160,245440,293040,298920,317800,270800,263600,192920,30600
"H",184840,252600,253880,317480,276120,241320,284040,294040,263560,247280,170040,24040,258520,279440,301920,285200,322280,262280,217880,278360,199240,256640,226120,32560
"I",280160,215600,321080,265320,244400,287760,277720,230200,240600,248320,211440,37600,233640,311520,253080,286160,314280,211280,202800,281080,280840,255480,204160,20760
"J",297680,281680,295520,226440,306040,267200,243080,230240,314560,202760,223240,20480,291040,263120,195280,287160,320560,243720,245160,303120,291320,257760,217600,35200
"K",229920,354720,284600,293280,299160,255120,243600,205400,237560,257840,203080,18680,197560,250680,297640,257640,329600,261800,225920,221360,235720,258080,222000,29840
"L",284480,279200,288760,265200,265840,296520,280400,224120,212120,294480,226560,27240,265280,269120,299400,271120,215000,275120,253840,275920,255680,246440,210400,31840
"M",178560,164360,176000,229120,220080,191040,319680,308400,284800,263880,236080,314480,28280,233720,210120,228920,275160,293240,266760,220120,254040,233600,208160,297320
"N",183560,195920,172560,175560,222800,240680,236440,270840,220800,296200,265960,250680,19600,200640,272040,272440,278560,284120,305800,295240,351000,289520,300360,267840
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,226240,226520,275960,279160,251400,245320,254120,200920,251480,290160,276560,226760
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,245240,238760,254680,226760,223240,248920,298400,272160,300320,294400,350360,188720
