"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",2600,4480,3480,4120,3760,2440,3960,2040,2920,3000,3200,2840,3080,1120,4400,1840,2840,3000,2680,1360,2480,2120,2760,3360
"B",3360,1480,3400,6760,1560,1760,2120,3240,3160,1360,2360,1560,3880,4000,3120,4680,2640,1280,2320,3680,3080,3080,3240,1760
"C",5400,6000,4280,5720,2320,1840,3680,2960,4640,2200,2840,1960,6400,4960,5080,2160,5360,2280,1200,2600,4320,3920,2480,3480
"D",11320,12280,13760,7320,3520,4200,4880,2440,2840,3520,2280,2080,9920,12160,8080,14480,6560,4840,3280,2760,3040,3840,2080,3520
"E",24480,104000,105880,71640,68240,18400,20000,5000,3840,3160,3360,1160,57000,62560,45960,65800,48160,22440,22200,7800,4040,3200,3720,1440
"F",262400,257360,284200,231520,232440,231640,136040,90920,109560,29000,5000,2920,235600,220600,222200,191360,195840,212920,241960,161160,96600,117640,3240,3640
"G",286960,250000,271280,246960,214480,291120,228720,199320,135360,204200,65000,4080,265760,269960,284360,234520,223960,285680,217360,245600,219520,152160,83440,3880
"H",245640,189400,259240,275560,268800,242240,225080,174720,241400,223360,100640,5280,237920,282200,287840,234440,217800,262960,226800,269320,228000,149720,78240,7560
"I",256840,245080,294960,211920,228240,270520,277360,261840,246160,243200,126720,23000,270120,254640,250000,237120,206200,278920,263000,208560,262800,215240,115400,7560
"J",234240,271360,283600,288040,285240,313720,263240,199160,231120,188840,121680,3880,270560,217760,290360,223760,284760,207760,268040,262760,260600,192480,129760,23360
"K",288040,311240,281840,224120,243120,273240,239120,225800,256960,201120,146880,17240,265560,199440,293280,293880,316880,251720,230280,266680,241000,220280,124240,14920
"L",311400,259280,290800,234680,287600,302480,272360,197320,253600,190320,113600,12920,273960,228640,254840,253800,268360,295120,273920,253320,215600,159920,125400,11920
"M",2400,3720,5800,11440,55480,233040,204400,169840,254880,290960,218600,290240,8520,127880,190760,223160,278240,290480,298560,252360,322160,210760,207480,250320
"N",2920,4360,3160,2800,51640,211800,286840,260920,205480,279880,272840,193160,12560,142280,185960,215320,266880,264560,219320,286480,291440,252520,271760,228280
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,250080,190200,297560,310640,276000,287680,304760,252000,227040,276480,259640,239960
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,290200,222520,287760,273560,254400,248920,251720,274600,296240,284720,290920,251680
