"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",960,1800,1200,1320,680,520,2040,720,2000,1240,2480,1040,1640,360,2400,1400,1400,720,1240,320,400,680,1160,880
"B",1120,320,1400,1600,960,320,960,1480,960,1400,1360,1200,1480,480,480,1440,1200,320,720,800,1840,1920,2200,600
"C",1160,2160,1040,1360,360,320,1400,960,2640,520,1040,1400,1560,760,2040,520,320,1200,600,1160,2440,2120,800,2000
"D",1520,720,1240,1000,720,1000,1880,800,1520,1160,800,920,840,1800,1040,760,1400,320,320,760,1120,2040,440,1280
"E",1160,1280,1440,1800,1360,1040,1000,1680,1320,960,1480,200,1360,280,1160,760,1320,640,1520,1440,2040,1480,2440,920
"F",720,520,2480,800,2720,1160,600,840,1280,1160,1680,1600,1600,760,1920,1400,720,2160,720,1120,1120,480,440,2160
"G",5320,3120,2560,3600,1600,1480,1240,1680,400,480,600,960,5280,2200,3160,3600,560,1960,200,1200,880,640,360,1520
"H",17760,28480,17920,24240,8520,8840,4600,800,1800,520,520,680,20600,22920,13880,49600,26280,2720,4840,1680,2240,440,440,1240
"I",128000,77920,162600,189800,120640,161880,116080,148040,117720,62880,2520,360,114160,170960,120200,210680,193760,172280,241880,92720,115400,35960,1000,560
"J",87040,115440,209120,179560,200480,292520,204560,251640,179240,56840,43440,440,123120,120880,226280,240720,239240,1240,247600,222160,186960,64800,17000,1440
"K",140080,196960,201520,249840,243720,224680,146880,253560,131880,58480,20520,480,79080,91400,144360,194960,211360,160480,70560,176320,130760,69800,17960,1400
"L",122360,171240,239880,247480,181040,241320,248400,84160,238240,106280,29680,1120,187520,87280,143800,120720,151200,122440,132600,191000,251480,43440,12240,2160
"M",960,1560,1240,1160,840,720,2320,56760,130760,173480,160400,217960,440,10400,113120,81400,224440,181840,234360,30600,165800,227720,184840,247160
"N",800,2440,1880,400,320,1600,3040,24040,210680,130360,125960,166120,520,22960,67920,134760,153160,285600,227760,200880,161840,214560,154160,146000
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,104520,153160,150440,176040,204080,93280,124080,59440,172240,155440,148760,113320
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122000,151680,155160,228320,109400,150080,177040,141320,163560,188160,152760,199640
