"","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24"
"A",19680,19760,19520,20160,17120,12040,9360,4160,4080,3320,3400,3480,19880,16720,20920,16720,14040,11200,8280,4200,4040,2760,2960,4280
"B",29640,26800,27840,26800,23480,15840,11720,8520,5200,3960,4240,3040,28880,23400,28600,26840,23320,15000,11920,8480,7320,5680,4600,2640
"C",40600,36120,38240,39200,32760,25560,22000,15040,13960,17760,9680,5120,39600,41240,41880,47040,34240,28840,23800,18240,13200,11520,12560,5040
"D",65080,56680,76480,82160,74280,54960,45000,34680,38560,35160,22000,8480,64320,63800,59080,76360,61080,50160,53760,41640,31680,33240,30560,9320
"E",126280,126000,117480,94000,103200,105800,97240,73040,86120,94920,94440,23560,101960,125000,125560,113520,113720,102600,79600,83200,84800,86720,89120,12640
"F",199720,206920,198160,167280,158000,185760,167320,145120,176680,148160,144680,13560,182360,184560,188280,173840,195240,174240,181760,171200,170520,178080,139200,10520
"G",247680,272360,272160,248800,248200,284920,240080,187280,184320,192960,160880,6760,282120,293440,256560,259040,244960,281760,232160,194120,140640,171080,141000,8680
"H",225440,218840,305680,311040,255560,237280,170240,218120,142200,135480,89800,4120,235240,305520,324760,267200,234360,217840,167960,144960,111120,131360,149040,7080
"I",346760,291400,317320,283880,271320,222480,164920,121520,98120,114040,117240,3600,329360,327720,262440,320440,282760,227640,156960,140600,113560,126360,138200,5800
"J",345400,320280,319080,305600,281360,204120,188080,124400,136680,145680,153120,4240,298960,303240,328440,272840,272920,179720,180360,152680,126000,143080,151200,9120
"K",260760,296520,288760,333840,243240,207480,136000,112760,135400,147880,121120,3800,327520,266320,353360,252920,261480,186000,156000,109480,96240,157480,153920,7520
"L",304120,359800,288160,304240,245720,183240,135760,89920,122440,109640,147560,8400,282360,263240,316040,313200,248680,197680,161320,126960,112760,196800,125400,7600
"M",18560,24520,44360,64880,150040,160320,302000,260000,335880,283480,247680,269360,7840,164840,133360,99480,124400,160360,211280,218040,278800,244800,284800,264160
"N",17520,23960,37080,55520,120600,164960,286120,300560,242440,283040,321640,254040,3000,162680,131440,140640,111280,143840,238680,267360,277560,321720,320360,303840
"O",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277520,259640,291040,375280,267680,308320,312520,286680,254160,320880,293440,231280
"P",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,303240,285360,310600,273480,279280,286000,317960,352320,246720,363560,320200,267720
